Date,Demand,,max,min,avg
05/11/2021,1.1,,10.4,-1.3,4.6
05/12/2021,0.5,,18.3,1.2,9.8
05/13/2021,1.0,,20.2,4.4,12.3
05/14/2021,0.8,,21.1,2.9,12
05/15/2021,0.2,,22.3,3.7,13
05/16/2021,0.3,,22.7,3.9,13.3
05/17/2021,1.6,,23.5,5.5,14.5
05/18/2021,3.2,,26,6.5,16.3
05/19/2021,3.5,,27.4,10.3,18.9
05/20/2021,5.2,,30.2,15.5,22.9
05/21/2021,4.5,,30.1,14.8,22.5
05/22/2021,3.2,,25.1,15.3,20.2
05/23/2021,1.2,,26.5,12.9,19.7
05/24/2021,0.3,,20.2,11.5,15.9
05/25/2021,2.8,,31,12.4,21.7
05/26/2021,2.1,,23.6,8.2,15.9
05/27/2021,0.7,,18.7,5,11.9
05/28/2021,0.2,,9.6,2.6,6.1
05/29/2021,0.3,,14.9,4.1,9.5
05/30/2021,0.0,,17.9,4.3,11.1
05/31/2021,1.5,,22.2,3.2,12.7
06/01/2021,2.9,,23.8,10.5,17.2
06/02/2021,2.0,,24.9,9.2,17.1
06/03/2021,1.9,,21.8,12.5,17.2
06/04/2021,1.2,,27,12.8,19.9
06/05/2021,1.9,,30,15.7,22.9
06/06/2021,0.5,,30.5,15.4,23
06/07/2021,2.8,,29.2,17.2,23.2
06/08/2021,1.9,,28.1,19.8,24
06/09/2021,2.6,,30,17.8,23.9
06/10/2021,2.5,,22,15,18.5
06/11/2021,0.8,,21.9,14.5,18.2
06/12/2021,0.3,,23.6,14.7,19.2
06/13/2021,0.5,,28.3,14.3,21.3
06/14/2021,1.3,,23.7,13.3,18.5
06/15/2021,1.7,,23,10.5,16.8
06/16/2021,0.7,,21.4,6.5,14
06/17/2021,0.7,,24.1,5.4,14.8
06/18/2021,0.3,,25.3,14.9,20.1
06/19/2021,0.3,,29,14.7,21.9
06/20/2021,0.5,,28,12,20
06/21/2021,2.6,,27.3,10.6,19
06/22/2021,1.1,,18.5,7.2,12.9
06/23/2021,0.7,,23.7,6.7,15.2
06/24/2021,0.7,,27,13.3,20.2
06/25/2021,1.1,,25.9,18.7,22.3
06/26/2021,0.8,,27.9,19.6,23.8
06/27/2021,1.6,,29.2,21.7,25.5
06/28/2021,4.2,,30.7,21.1,25.9
06/29/2021,4.3,,32.1,20,26.1
06/30/2021,2.8,,26.7,17.2,22
07/01/2021,0.4,,26,14.4,20.2
07/02/2021,0.8,,23.6,12.6,18.1
07/03/2021,0.7,,24.9,11,18
07/04/2021,1.3,,23.4,12.9,18.2
07/05/2021,3.2,,30.1,15.8,23
07/06/2021,2.7,,30.7,20.1,25.4
07/07/2021,2.0,,22.9,15.5,19.2
07/08/2021,1.1,,20.6,14.9,17.8
07/09/2021,1.4,,21,15.3,18.2
07/10/2021,1.4,,23.6,15.3,19.5
07/11/2021,0.3,,18.8,15.5,17.2
07/12/2021,1.1,,22.2,17.3,19.8
07/13/2021,3.2,,28.2,17.4,22.8
07/14/2021,2.6,,28.5,18.5,23.5
07/15/2021,1.4,,28.4,17.6,23
07/16/2021,0.6,,22.6,16.7,19.7
07/17/2021,0.5,,19,15.3,17.2
07/18/2021,0.8,,28.7,14,21.4
07/19/2021,1.4,,28.9,14.3,21.6
07/20/2021,3.9,,28.6,17,22.8
07/21/2021,0.6,,24.2,12.3,18.3
07/22/2021,1.4,,25.4,10.4,17.9
07/23/2021,1.5,,25.9,12.6,19.3
07/24/2021,0.7,,23.3,13.6,18.5
07/25/2021,0.2,,,,
07/26/2021,2.4,,29.9,14.7,22.3
07/27/2021,2.0,,25.7,14.5,20.1
07/28/2021,1.1,,24.4,15.6,20
07/29/2021,2.5,,28.4,15.2,21.8
07/30/2021,0.6,,22.1,10.2,16.2
07/31/2021,1.3,,22.3,8,15.2
08/01/2021,1.0,,22.4,13,17.7
08/02/2021,0.3,,24.3,11.5,17.9
08/03/2021,1.2,,25.9,10.3,18.1
08/04/2021,1.0,,27.7,11.7,19.7
08/05/2021,1.4,,28.5,14.2,21.4
08/06/2021,1.9,,28.6,14.2,21.4
08/07/2021,1.2,,28.7,17.5,23.1
08/08/2021,0.7,,27.5,16.2,21.9
08/09/2021,4.0,,30.4,20.8,25.6
08/10/2021,3.3,,27.6,22.2,24.9
08/11/2021,3.8,,29.3,20.3,24.8
08/12/2021,3.4,,28.3,20.4,24.4
08/13/2021,3.0,,28,18.4,23.2
08/14/2021,1.1,,24,12,18
08/15/2021,1.5,,22.5,10.1,16.3
08/16/2021,1.5,,23,12.8,17.9
08/17/2021,1.7,,26.6,18.7,22.7
08/18/2021,1.7,,26.1,18.3,22.2
08/19/2021,2.7,,29.2,17.3,23.3
08/20/2021,2.5,,29.2,14.6,21.9
08/21/2021,1.1,,30.6,18.8,24.7
08/22/2021,0.8,,30.6,18.3,24.5
08/23/2021,2.4,,30.5,17.9,24.2
08/24/2021,2.6,,30.4,16,23.2
08/25/2021,1.9,,27.6,18.9,23.3
08/26/2021,2.4,,31.2,18.7,25
08/27/2021,2.9,,24.5,18.5,21.5
08/28/2021,1.7,,28.9,18,23.5
08/29/2021,0.9,,31.3,19.9,25.6
08/30/2021,3.3,,27.7,15.7,21.7
08/31/2021,2.2,,25.4,14.9,20.2
09/01/2021,1.9,,22.1,13.2,17.7
09/02/2021,1.3,,22.4,10.1,16.3
09/03/2021,1.3,,22.1,9.8,16
09/04/2021,0.5,,25,11.5,18.3
09/05/2021,0.4,,24.9,13.7,19.3
09/06/2021,0.3,,23,10.8,16.9
09/07/2021,2.2,,26.4,9.8,18.1
09/08/2021,2.0,,25.5,12.8,19.2
09/09/2021,0.9,,20.2,10.8,15.5
09/10/2021,0.4,,22.5,8.6,15.6
09/11/2021,0.5,,25,10.8,17.9
09/12/2021,0.3,,23.8,16,19.9
09/13/2021,1.3,,22,11.2,16.6
09/14/2021,1.2,,27.5,14.6,21.1
09/15/2021,1.4,,22,13.3,17.7
09/16/2021,0.5,,,,
09/17/2021,0.8,,27.1,13.3,20.2
09/18/2021,1.1,,24.9,9.9,17.4
09/19/2021,0.3,,21.7,9.3,15.5
09/20/2021,1.0,,22.5,10.3,16.4
09/21/2021,1.7,,,,
09/22/2021,1.7,,19.9,12.5,16.2
09/23/2021,0.8,,17.2,11.5,14.4
09/24/2021,1.1,,19.1,9.9,14.5
09/25/2021,0.4,,19.9,7.9,13.9
09/26/2021,0.1,,19.5,6.1,12.8
09/27/2021,1.8,,23.9,13.9,18.9
09/28/2021,1.3,,17.9,8.4,13.2
09/29/2021,0.6,,20.6,6.2,13.4
09/30/2021,1.1,,16.5,4.8,10.7
10/01/2021,,,20.9,6,13.5
10/02/2021,,,25.3,9.8,17.6
10/03/2021,,,20.8,16.2,18.5
10/04/2021,,,16.2,14.2,15.2
10/05/2021,,,16.4,13.3,14.9
10/06/2021,,,18.6,12.9,15.8
10/07/2021,,,18.6,15.8,17.2
10/08/2021,,,18.3,16.1,17.2
10/09/2021,,,20.5,16.3,18.4
10/10/2021,,,21.7,15.5,18.6
10/11/2021,,,24.4,15.9,20.2
10/12/2021,,,23.4,14.6,19
10/13/2021,,,21.6,11.9,16.8
10/14/2021,,,23.6,11.8,17.7
10/15/2021,,,18.7,14.4,16.6
10/16/2021,,,14.9,7.7,11.3
10/17/2021,,,13.8,7.1,10.5
10/18/2021,,,13.9,3,8.5
10/19/2021,,,20.7,1.9,11.3
10/20/2021,,,18.3,8.9,13.6
10/21/2021,,,16.3,9.2,12.8
10/22/2021,,,9.7,3.3,6.5
10/23/2021,,,9.6,1.1,5.4
10/24/2021,,,12,-0.5,5.8
10/25/2021,,,10.2,4.4,7.3
10/26/2021,,,7.5,4.4,6
10/27/2021,,,14.8,5.6,10.2
10/28/2021,,,10.7,3.6,7.2
10/29/2021,,,12.9,7.5,10.2
10/30/2021,,,9.7,7,8.4
10/31/2021,,,15,5.8,10.4
11/01/2021,,,9.5,1.9,5.7
11/02/2021,,,7.5,0.6,4.1
11/03/2021,,,6.6,-1.2,2.7
11/04/2021,,,5.2,-2.3,1.5
11/05/2021,,,9.2,-4,2.6
11/06/2021,,,10.8,-1.5,4.7
11/07/2021,,,,,
11/08/2021,,,,,
11/09/2021,,,,,
11/10/2021,,,,,
11/11/2021,,,,,
11/12/2021,,,,,
11/13/2021,,,,,
11/14/2021,,,,,
11/15/2021,,,,,
11/16/2021,,,,,
11/17/2021,,,,,
11/18/2021,,,,,
11/19/2021,,,,,
11/20/2021,,,,,
11/21/2021,,,,,
11/22/2021,,,,,
11/23/2021,,,,,
11/24/2021,,,,,
11/25/2021,,,,,
11/26/2021,,,,,
11/27/2021,,,,,
11/28/2021,,,,,
11/29/2021,,,,,
11/30/2021,,,,,
12/01/2021,,,,,
12/02/2021,,,,,
12/03/2021,,,,,
12/04/2021,,,,,
12/05/2021,,,,,
12/06/2021,,,,,
12/07/2021,,,,,
12/08/2021,,,,,
12/09/2021,,,,,
12/10/2021,,,,,
12/11/2021,,,,,
12/12/2021,,,,,
12/13/2021,,,,,
12/14/2021,,,,,
12/15/2021,,,,,
12/16/2021,,,,,
12/17/2021,,,,,
12/18/2021,,,,,
12/19/2021,,,,,
12/20/2021,,,,,
12/21/2021,,,,,
12/22/2021,,,,,
12/23/2021,,,,,
12/24/2021,,,,,
12/25/2021,,,,,
12/26/2021,,,,,
12/27/2021,,,,,
12/28/2021,,,,,
12/29/2021,,,,,
12/30/2021,,,,,
12/31/2021,,,,,
01/01/2016,2.2,,-0.2,-3.8,-2
01/02/2016,3.9,,-0.4,-7.4,-3.9
01/03/2016,3.2,,-0.3,-16.5,-8.4
01/04/2016,17.3,,,-19.9,
01/05/2016,9.9,,,,
01/06/2016,7.8,,1.1,-17.8,-8.4
01/07/2016,7.8,,-0.2,-9.9,-5.1
01/08/2016,4.9,,-1.8,-9.9,-5.9
01/09/2016,2.2,,4.1,-2.1,1
01/10/2016,2.4,,6.1,-5.5,0.3
01/11/2016,9.8,,-5.5,-15.8,-10.7
01/12/2016,8.4,,-3.1,-16,-9.6
01/13/2016,6.5,,-7.8,-19.2,-13.5
01/14/2016,6.4,,-4.9,-14.9,-9.9
01/15/2016,5.0,,-7.5,-13.2,-10.4
01/16/2016,2.6,,-3.1,-10,-6.6
01/17/2016,2.6,,-6.7,-17.6,-12.2
01/18/2016,7.3,,-6.7,-17.1,-11.9
01/19/2016,8.2,,-10,-17.8,-13.9
01/20/2016,6.8,,-5.3,-12.8,-9.1
01/21/2016,3.1,,-7.5,-13.8,-10.7
01/22/2016,6.5,,-4.8,-12.3,-8.6
01/23/2016,4.2,,-6.2,-17.3,-11.8
01/24/2016,3.9,,-6.2,-17.8,-12
01/25/2016,4.3,,-0.6,-7.2,-3.9
01/26/2016,7.2,,5.4,-5.3,0.1
01/27/2016,2.5,,-0.7,-10.9,-5.8
01/28/2016,4.5,,0.3,-7.1,-3.4
01/29/2016,5.0,,0.6,-11.5,-5.5
01/30/2016,4.1,,-5.2,-11.6,-8.4
01/31/2016,1.8,,5.6,-5.7,-0.1
02/01/2016,3.8,,7.4,-2,2.7
02/02/2016,4.3,,-1.3,-9,-5.1
02/03/2016,5.1,,7,-5.3,0.9
02/04/2016,3.8,,4.8,-4.5,0.2
02/05/2016,4.0,,-2.9,-9.1,-6
02/06/2016,1.3,,2,-4.2,-1.1
02/07/2016,2.2,,1.1,-8.9,-3.9
02/08/2016,7.3,,-5.9,-8.5,-7.2
02/09/2016,7.4,,-6,-8.7,-7.4
02/10/2016,4.6,,-3.5,-13.1,-8.3
02/11/2016,6.6,,-13,-19.7,-16.4
02/12/2016,6.9,,-4.2,-21.4,-12.8
02/13/2016,10.1,,-17.2,-28.9,-23.1
02/14/2016,11.0,,-18,-28.9,-23.5
02/15/2016,7.0,,-9.2,-24.1,-16.7
02/16/2016,8.5,,-3.7,-10,-6.9
02/17/2016,7.1,,0,-14.5,-7.3
02/18/2016,8.1,,-7.4,-21.3,-14.4
02/19/2016,7.2,,-1.1,-22.5,-11.8
02/20/2016,1.7,,5.3,-1.4,2
02/21/2016,1.3,,2,-10.5,-4.3
02/22/2016,6.1,,-7.6,-18.5,-13.1
02/23/2016,5.5,,-5.6,-18.5,-12.1
02/24/2016,5.2,,1.1,-5.9,-2.4
02/25/2016,4.0,,1.6,-8.8,-3.6
02/26/2016,4.8,,-8.9,-15.9,-12.4
02/27/2016,2.4,,2.5,-17.4,-7.5
02/28/2016,2.8,,2.6,-8.5,-3
02/29/2016,4.2,,1.5,-13.3,-5.9
03/01/2016,5.3,,-9.8,-17.5,-13.7
03/02/2016,6.4,,-7.5,-15.9,-11.7
03/03/2016,7.1,,-10.8,-23.6,-17.2
03/04/2016,5.2,,-4,-22.4,-13.2
03/05/2016,3.5,,0.7,-19.4,-9.4
03/06/2016,1.4,,2.7,-12.7,-5
03/07/2016,4.5,,5.7,-2.2,1.8
03/08/2016,4.9,,6.1,1.2,3.7
03/09/2016,2.3,,12.2,0.8,6.5
03/10/2016,2.5,,8.6,1,4.8
03/11/2016,2.4,,3.8,-4.3,-0.3
03/12/2016,1.1,,9.5,-5.1,2.2
03/13/2016,0.8,,9,0.8,4.9
03/14/2016,4.3,,2.7,-0.2,1.3
03/15/2016,5.0,,4,1.5,2.8
03/16/2016,2.8,,6.8,2.1,4.5
03/17/2016,2.1,,9.2,1.4,5.3
03/18/2016,3.6,,2.6,-5.2,-1.3
03/19/2016,3.8,,0,-9.6,-4.8
03/20/2016,1.6,,1.1,-8,-3.5
03/21/2016,6.1,,3.8,-7.5,-1.9
03/22/2016,4.9,,4.9,-6,-0.6
03/23/2016,2.1,,2.9,-1.5,0.7
03/24/2016,5.0,,-1.5,-7,-4.3
03/25/2016,1.3,,-0.2,-7.1,-3.7
03/26/2016,1.0,,5.8,-8.1,-1.2
03/27/2016,1.1,,12.2,-2.7,4.8
03/28/2016,2.4,,5.9,1.5,3.7
03/29/2016,3.0,,6,-2.5,1.8
03/30/2016,4.0,,10.4,-3.5,3.5
03/31/2016,3.3,,14.2,3.9,9.1
04/01/2016,2.6,,14,2.3,8.2
04/02/2016,4.0,,5.9,-4.3,0.8
04/03/2016,3.5,,-4.3,-9.9,-7.1
04/04/2016,5.8,,-1.5,-8.6,-5.1
04/05/2016,3.2,,-0.3,-9.6,-5
04/06/2016,4.8,,1.2,-4,-1.4
04/07/2016,4.3,,5.8,0,2.9
04/08/2016,5.6,,3,-5.6,-1.3
04/09/2016,1.8,,-1.2,-9.1,-5.2
04/10/2016,0.9,,2,-9.7,-3.9
04/11/2016,3.1,,6,-1.9,2.1
04/12/2016,5.3,,6.1,-1,2.6
04/13/2016,3.2,,6.8,-3.1,1.9
04/14/2016,3.3,,10.4,-2.7,3.9
04/15/2016,0.8,,14.2,-0.1,7.1
04/16/2016,2.1,,16.2,3.5,9.9
04/17/2016,0.9,,22.6,1.4,12
04/18/2016,5.7,,15.2,4.9,10.1
04/19/2016,3.5,,14.4,1.7,8.1
04/20/2016,5.0,,15.5,0,7.8
04/21/2016,3.7,,21.8,0.3,11.1
04/22/2016,4.1,,14.2,4.6,9.4
04/23/2016,1.9,,10,0.5,5.3
04/24/2016,1.0,,12,-2,5
04/25/2016,5.8,,8.7,0.1,4.4
04/26/2016,4.2,,11,1.2,6.1
04/27/2016,4.2,,8.8,-2.3,3.3
04/28/2016,2.3,,9.6,-1.4,4.1
04/29/2016,2.2,,13,-0.6,6.2
04/30/2016,0.4,,16.3,-0.1,8.1
05/01/2016,1.6,,10.1,6.6,8.4
05/02/2016,4.8,,10.2,3.4,6.8
05/03/2016,2.7,,15.8,0.8,8.3
05/04/2016,3.6,,15,5,10
05/05/2016,3.8,,19.4,7.7,13.6
05/06/2016,2.4,,22.1,4.4,13.3
05/07/2016,0.9,,19.9,10.2,15.1
05/08/2016,1.2,,8.3,1.7,5.1
05/09/2016,4.8,,12.7,0.8,6.8
05/10/2016,2.1,,18.4,1.5,10
05/11/2016,4.9,,22.5,4.1,13.3
05/12/2016,8.9,,26.4,9.6,18
05/13/2016,9.6,,22.9,11.7,17.3
05/14/2016,2.7,,16,6,11.1
05/15/2016,1.3,,9.2,3.9,6.6
05/16/2016,6.6,,12.8,3.2,8
05/17/2016,7.3,,15.8,1,8.4
05/18/2016,3.0,,16.8,5.5,11.2
05/19/2016,4.9,,20.4,9.7,15.1
05/20/2016,5.0,,24.4,6.7,15.6
05/21/2016,1.8,,25.3,8.9,17.1
05/22/2016,4.7,,25.2,13,19.1
05/23/2016,5.4,,26.7,9.4,18.1
05/24/2016,25.8,,28.9,8.7,18.8
05/25/2016,20.2,,25.8,13,19.4
05/26/2016,15.7,,25.4,12.4,18.9
05/27/2016,13.9,,30.5,14.2,22.4
05/28/2016,17.0,,31.7,16.7,24.2
05/29/2016,16.5,,32.5,17.8,25.2
05/30/2016,24.6,,28.7,17.2,23
05/31/2016,12.9,,23.1,10.8,17
06/01/2016,8.8,,24.6,10.2,17.4
06/02/2016,4.5,,23.7,14.9,19.3
06/03/2016,7.0,,25.9,13.5,19.7
06/04/2016,3.6,,26.3,14.5,20.4
06/05/2016,0.7,,20.3,14.6,17.5
06/06/2016,7.0,,22.9,16.2,19.6
06/07/2016,7.0,,20.9,11,16
06/08/2016,4.3,,12.9,8.7,10.8
06/09/2016,5.3,,18.6,7.5,13.1
06/10/2016,2.1,,19.6,7.9,13.8
06/11/2016,1.6,,16.8,10.1,13.5
06/12/2016,1.6,,14.4,8.7,11.6
06/13/2016,6.0,,21,9.9,15.5
06/14/2016,6.0,,24.7,8.2,16.5
06/15/2016,7.9,,27.5,11.8,19.7
06/16/2016,8.0,,28.4,12.5,20.5
06/17/2016,5.8,,29.6,10.8,20.2
06/18/2016,4.4,,31.8,11.3,21.6
06/19/2016,6.2,,33.7,15.3,24.5
06/20/2016,23.4,,32.4,18.1,25.3
06/21/2016,10.6,,23.6,14.5,19.1
06/22/2016,8.1,,21.9,12.7,17.3
06/23/2016,4.1,,25.8,10.7,18.3
06/24/2016,4.7,,27.7,10.4,19.1
06/25/2016,6.3,,31.1,13.4,22.3
06/26/2016,3.0,,32.6,16.4,24.5
06/27/2016,14.8,,29.7,20.5,25.1
06/28/2016,8.7,,25.3,17.7,21.5
06/29/2016,4.9,,24.7,14.2,19.5
06/30/2016,4.8,,29.2,13.1,21.2
07/01/2016,1.1,,27.1,12.4,19.8
07/02/2016,0.9,,22.3,13.2,17.8
07/03/2016,2.0,,27.2,13.9,20.6
07/04/2016,6.4,,29.4,15.2,22.3
07/05/2016,7.4,,31.7,12.6,22.2
07/06/2016,13.9,,30.9,18.2,24.6
07/07/2016,13.6,,29.3,19.8,24.6
07/08/2016,7.3,,21.7,17.5,19.6
07/09/2016,2.5,,18.2,15.5,16.9
07/10/2016,1.5,,21.5,12.6,17.1
07/11/2016,5.5,,28.1,11.5,19.8
07/12/2016,7.9,,28.8,14.8,21.8
07/13/2016,9.7,,31.5,17.9,24.7
07/14/2016,9.7,,28.2,19.1,23.7
07/15/2016,7.9,,27.8,16.5,22.2
07/16/2016,2.0,,22.8,14.7,18.8
07/17/2016,2.7,,25.9,17.8,21.9
07/18/2016,11.6,,28.4,16.6,22.5
07/19/2016,7.5,,22.7,12.5,17.6
07/20/2016,4.6,,26.5,11.7,19.1
07/21/2016,9.9,,31.3,14.1,22.7
07/22/2016,9.4,,32.4,20.9,26.7
07/23/2016,6.1,,28,17.2,22.6
07/24/2016,3.9,,26.4,12.2,19.3
07/25/2016,8.7,,28.2,18.1,23.2
07/26/2016,7.0,,,19.7,
07/27/2016,6.8,,30.2,15.9,23.1
07/28/2016,6.8,,27.3,18.6,23
07/29/2016,7.4,,24.8,14.7,19.8
07/30/2016,2.1,,26.2,14.7,20.5
07/31/2016,1.5,,28.8,13.8,21.3
08/01/2016,2.5,,29.1,17.9,23.5
08/02/2016,9.7,,29.3,15.2,22.3
08/03/2016,7.2,,30.4,14.8,22.6
08/04/2016,10.7,,33.2,18.5,25.9
08/05/2016,12.6,,32.4,20.2,26.3
08/06/2016,4.2,,28,18.9,23.5
08/07/2016,3.8,,27,13.9,20.5
08/08/2016,10.0,,29.6,13,21.3
08/09/2016,5.2,,32,12.8,22.4
08/10/2016,10.0,,34.2,20,27.1
08/11/2016,14.1,,33.6,21.6,27.6
08/12/2016,11.9,,26.4,17.5,22
08/13/2016,2.4,,19.3,16,17.7
08/14/2016,1.8,,23.7,16.6,20.2
08/15/2016,8.6,,27.5,15.6,21.6
08/16/2016,5.2,,22.2,16.9,19.6
08/17/2016,3.6,,27.4,16.5,22
08/18/2016,4.9,,27,14.7,20.9
08/19/2016,6.4,,28.9,13.4,21.2
08/20/2016,2.9,,30.1,16.7,23.4
08/21/2016,1.8,,24.3,14,19.2
08/22/2016,5.2,,22,11.5,16.8
08/23/2016,3.8,,27.2,10.6,18.9
08/24/2016,7.7,,28.6,15.5,22.1
08/25/2016,7.7,,29.8,20.7,25.3
08/26/2016,6.5,,27.8,19.9,23.9
08/27/2016,6.7,,26.5,17.4,22
08/28/2016,2.6,,29.2,18.6,23.9
08/29/2016,9.6,,24.3,13.8,19.1
08/30/2016,4.3,,25.4,13.3,19.4
08/31/2016,4.9,,26.5,15.9,21.2
09/01/2016,3.1,,22.9,13.4,18.2
09/02/2016,2.7,,19.9,9.6,14.8
09/03/2016,1.1,,23.4,7.5,15.5
09/04/2016,0.5,,26.2,8,17.1
09/05/2016,2.8,,27.9,8.3,18.1
09/06/2016,5.8,,29.6,10.7,20.2
09/07/2016,6.5,,28.4,15.9,22.2
09/08/2016,5.5,,27.6,20.9,24.3
09/09/2016,4.5,,26.1,15.9,21
09/10/2016,0.6,,25.9,13.6,19.8
09/11/2016,0.7,,20.1,9.1,14.7
09/12/2016,6.4,,24,7.9,16
09/13/2016,5.2,,26.7,10.5,18.6
09/14/2016,5.5,,21.6,8.8,15.2
09/15/2016,2.5,,17.9,4.5,11.2
09/16/2016,3.1,,22.2,4.7,13.5
09/17/2016,0.4,,22.5,11,16.8
09/18/2016,1.1,,26.3,16.6,21.5
09/19/2016,4.2,,25.7,13.8,19.8
09/20/2016,3.3,,26.1,15.6,20.9
09/21/2016,4.6,,26.1,12.3,19.2
09/22/2016,3.6,,23.4,13,18.2
09/23/2016,4.4,,17.5,6.9,12.2
09/24/2016,1.8,,17.6,4.6,11.1
09/25/2016,2.6,,17,3.1,10.1
09/26/2016,9.7,,16.8,3.9,10.4
09/27/2016,8.7,,21.2,10.7,16
09/28/2016,4.4,,19.7,10.3,15
09/29/2016,5.3,,18.4,8.7,13.6
09/30/2016,6.9,,18.2,11,14.6
10/01/2016,0.9,,17.2,11.7,14.5
10/02/2016,0.7,,15.4,12,13.7
10/03/2016,4.2,,20.1,11.1,15.6
10/04/2016,4.7,,19.8,7.7,13.8
10/05/2016,2.9,,20.5,8.1,14.3
10/06/2016,3.8,,22.5,6.3,14.4
10/07/2016,2.1,,24.7,7.7,16.2
10/08/2016,1.3,,17.3,8.9,13.1
10/09/2016,1.5,,11.2,3.2,7.2
10/10/2016,4.0,,11.9,1.5,6.7
10/11/2016,11.8,,18.5,-0.3,9.1
10/12/2016,3.7,,20.2,5.7,13
10/13/2016,6.1,,15,2.8,8.9
10/14/2016,7.9,,12.7,-2,5.4
10/15/2016,3.9,,18.2,1,9.6
10/16/2016,0.9,,19.2,13.4,16.3
10/17/2016,3.9,,14.8,7.3,11.1
10/18/2016,5.0,,23.7,8.2,16
10/19/2016,2.8,,16.6,5.9,11.3
10/20/2016,4.9,,12.3,5.2,8.8
10/21/2016,5.0,,10.2,5.6,7.9
10/22/2016,5.6,,5.7,3.6,4.7
10/23/2016,4.1,,10.9,2,6.5
10/24/2016,15.2,,7.3,1.5,4.4
10/25/2016,13.6,,6.4,-0.3,3.1
10/26/2016,9.2,,3,-2.6,0.2
10/27/2016,8.8,,2.6,-2.3,0.2
10/28/2016,9.4,,4.6,0.5,2.6
10/29/2016,3.0,,8.7,1.4,5.1
10/30/2016,2.2,,6.3,0.8,3.6
10/31/2016,6.9,,4.6,-2.6,1
11/01/2016,9.5,,8.6,-2.4,3.1
11/02/2016,6.6,,,6.1,
11/03/2016,4.8,,11.6,5,8.3
11/04/2016,3.4,,5.2,-1.3,2
11/05/2016,2.2,,11.1,2.7,6.9
11/06/2016,1.0,,8.5,-0.9,3.8
11/07/2016,5.9,,14.2,-2.6,5.8
11/08/2016,3.2,,16.4,-0.6,7.9
11/09/2016,2.6,,11.1,-0.6,5.3
11/10/2016,6.7,,13,-2.2,5.4
11/11/2016,5.0,,11,1.1,6.1
11/12/2016,1.8,,7.2,-2.1,2.6
11/13/2016,0.6,,12.3,3.8,8.1
11/14/2016,4.7,,14.1,2.2,8.2
11/15/2016,3.3,,11.6,0.3,6
11/16/2016,3.5,,10.2,2.2,6.2
11/17/2016,4.0,,10.8,1.8,6.3
11/18/2016,6.2,,10.1,1.3,5.7
11/19/2016,3.0,,8.9,3.2,6.1
11/20/2016,2.0,,3.7,-2.9,0.4
11/21/2016,11.4,,-1.9,-3.9,-2.9
11/22/2016,7.0,,0.1,-3.6,-1.8
11/23/2016,5.8,,-0.6,-5.3,-3
11/24/2016,5.6,,-0.4,-3.2,-1.8
11/25/2016,4.2,,0.8,-0.4,0.2
11/26/2016,1.9,,2.2,0.2,1.2
11/27/2016,2.6,,0.8,-1.5,-0.4
11/28/2016,5.3,,0.9,-2.5,-0.8
11/29/2016,6.7,,1.7,-2,-0.2
11/30/2016,4.2,,5.7,1.2,3.5
12/01/2016,2.5,,7.6,4.5,6.1
12/02/2016,4.0,,5,1.5,3.3
12/03/2016,2.3,,2.8,-1.2,0.8
12/04/2016,1.4,,1.7,-4.7,-1.5
12/05/2016,4.4,,-1,-6,-3.5
12/06/2016,4.2,,2.2,-7.1,-2.5
12/07/2016,5.3,,4.5,-1.8,1.4
12/08/2016,4.1,,1.7,-4.2,-1.3
12/09/2016,4.2,,-4,-9,-6.5
12/10/2016,3.7,,-5.8,-14.6,-10.2
12/11/2016,3.3,,-4.8,-12.8,-8.8
12/12/2016,6.6,,-2.4,-5.8,-4.1
12/13/2016,5.4,,1.3,-6.6,-2.7
12/14/2016,7.7,,-3.4,-9.9,-6.7
12/15/2016,6.9,,-9.4,-20.9,-15.2
12/16/2016,15.4,,-16.2,-27.2,-21.7
12/17/2016,7.7,,-7.8,-17.1,-12.5
12/18/2016,5.3,,-5.6,-20.2,-12.9
12/19/2016,13.1,,-13.8,-26.4,-20.1
12/20/2016,9.4,,-0.1,-20.6,-10.4
12/21/2016,5.0,,3.8,-4.2,-0.2
12/22/2016,3.9,,1.7,-2.2,-0.3
12/23/2016,2.9,,1.8,-1.7,0.1
12/24/2016,0.9,,3.6,-0.9,1.4
12/25/2016,1.7,,2.1,-11.9,-4.9
12/26/2016,3.0,,6.4,-11.5,-2.6
12/27/2016,1.9,,7.1,-0.8,3.2
12/28/2016,2.9,,-0.8,-9.8,-5.3
12/29/2016,4.2,,-3.2,-7.2,-5.2
12/30/2016,2.8,,-2.9,-13.4,-8.2
12/31/2016,1.5,,-8,-18.6,-13.3
01/01/2017,2.7,,-2.9,-12.4,-7.7
01/02/2017,3.1,,-0.1,-13.7,-6.9
01/03/2017,5.6,,0.3,-3.3,-1.5
01/04/2017,4.8,,2.7,-7.3,-2.3
01/05/2017,4.6,,-5.9,-13.6,-9.8
01/06/2017,5.5,,-7,-20.2,-13.6
01/07/2017,4.5,,-11.3,-22.6,-17
01/08/2017,4.3,,-12.4,-22.2,-17.3
01/09/2017,13.4,,,-25.5,
01/10/2017,7.1,,1.3,-6.7,-2.7
01/11/2017,5.1,,5.8,1.2,3.5
01/12/2017,6.0,,5.9,-3.3,1.3
01/13/2017,4.6,,-2,-16.2,-9.1
01/14/2017,3.7,,-9.8,-22.2,-16
01/15/2017,1.9,,-5.8,-14.4,-10.1
